Resolution,ChrNr,Sample1,Sample2,Q
40000,21,HFFc6_BR2,H1-hESC_BR1,0.7369558886358129
40000,21,HFFc6_BR2,H1-hESC_BR2,0.6425986918460943
40000,21,HFFc6_BR3,H1-hESC_BR1,0.744259666190946
40000,21,HFFc6_BR3,H1-hESC_BR2,0.7437331841442896
40000,21,H1-hESC_BR1,H1-hESC_BR2,0.9714524237768162
40000,22,G401_BR1,G401_BR2,0.9738599563513585
40000,22,G401_BR1,A549_BR1,0.7632578455283707
40000,22,G401_BR1,A549_BR2,0.5874470599730207
40000,22,G401_BR1,LNCap_BR1,0.6000764928929145
40000,22,G401_BR1,LNCap_BR2,0.033263633605568575
40000,22,G401_BR1,HFFc6_BR1,0.8607836564715647
40000,22,G401_BR1,HFFc6_BR2,0.8787634445796265
40000,22,G401_BR1,HFFc6_BR3,0.8785434694400666
40000,22,G401_BR1,H1-hESC_BR1,0.7915183903474092
40000,22,G401_BR1,H1-hESC_BR2,0.8087294570149175
40000,22,G401_BR2,A549_BR1,0.7659218492961001
40000,22,G401_BR2,A549_BR2,0.5807166950952531
40000,22,G401_BR2,LNCap_BR1,0.5932943405382565
40000,22,G401_BR2,LNCap_BR2,-0.04028722430107897
40000,22,G401_BR2,HFFc6_BR1,0.8877544815141388
40000,22,G401_BR2,HFFc6_BR2,0.8926930121922078
40000,22,G401_BR2,HFFc6_BR3,0.902249429588307
40000,22,G401_BR2,H1-hESC_BR1,0.8483779706506396
40000,22,G401_BR2,H1-hESC_BR2,0.8689047645488984
40000,22,A549_BR1,A549_BR2,0.9147218961532466
40000,22,A549_BR1,LNCap_BR1,0.6740595190962595
40000,22,A549_BR1,LNCap_BR2,0.26129262147342613
40000,22,A549_BR1,HFFc6_BR1,0.7716959609180868
40000,22,A549_BR1,HFFc6_BR2,0.7626815460596207
40000,22,A549_BR1,HFFc6_BR3,0.7157914539524973
40000,22,A549_BR1,H1-hESC_BR1,0.6943183821124393
40000,22,A549_BR1,H1-hESC_BR2,0.7286173934712522
40000,22,A549_BR2,LNCap_BR1,0.5088671950707048
40000,22,A549_BR2,LNCap_BR2,0.44823908293005654
40000,22,A549_BR2,HFFc6_BR1,0.6034262543501951
40000,22,A549_BR2,HFFc6_BR2,0.563009570594836
40000,22,A549_BR2,HFFc6_BR3,0.5264294966419257
40000,22,A549_BR2,H1-hESC_BR1,0.44331753575394317
40000,22,A549_BR2,H1-hESC_BR2,0.4864681545147536
40000,22,LNCap_BR1,LNCap_BR2,0.31479482160554306
40000,22,LNCap_BR1,HFFc6_BR1,0.47062712944417284
40000,22,LNCap_BR1,HFFc6_BR2,0.5152766289644775
40000,22,LNCap_BR1,HFFc6_BR3,0.4236323327967076
40000,22,LNCap_BR1,H1-hESC_BR1,0.5201402932874264
40000,22,LNCap_BR1,H1-hESC_BR2,0.5433660542291207
40000,22,LNCap_BR2,HFFc6_BR1,-0.07863751544328473
40000,22,LNCap_BR2,HFFc6_BR2,-0.11837717736015224
40000,22,LNCap_BR2,HFFc6_BR3,-0.16401473977538988
40000,22,LNCap_BR2,H1-hESC_BR1,-0.2930949584259882
40000,22,LNCap_BR2,H1-hESC_BR2,-0.26145128335957263
40000,22,HFFc6_BR1,HFFc6_BR2,0.9617587467280285
40000,22,HFFc6_BR1,HFFc6_BR3,0.9727472963381444
40000,22,HFFc6_BR1,H1-hESC_BR1,0.8504018159241441
40000,22,HFFc6_BR1,H1-hESC_BR2,0.8615092671196284
40000,22,HFFc6_BR2,HFFc6_BR3,0.9705870111747964
40000,22,HFFc6_BR2,H1-hESC_BR1,0.8878547797223513
40000,22,HFFc6_BR2,H1-hESC_BR2,0.8899219608382481
