Resolution	ChrNr	START	END	meanS_Euclidean
40000	18	36240000	56240000	0.9576452929412559
40000	18	59280000	79280000	0.9574010572943331
40000	18	10120000	35120000	0.957271186265911
40000	12	27600000	47640000	0.9570628310815961
40000	4	60760000	80760000	0.9562129381037133
40000	12	38680000	58680000	0.9557511915407081
40000	12	57880000	77880000	0.9548918919714926
40000	4	143560000	163560000	0.9547137447344379
40000	12	102520000	122520000	0.9547076513900717
40000	20	11800000	33960000	0.9546708516253862
40000	X	6600000	26600000	0.9545098035519803
40000	2	124640000	144680000	0.9542907118379759
40000	14	81600000	101600000	0.9542126046041219
40000	6	136040000	156040000	0.9537960416543368
40000	2	36720000	56960000	0.9532813383352478
40000	20	11560000	33720000	0.9527905529314366
40000	X	6120000	26120000	0.9525441790351675
40000	14	84240000	104240000	0.9520717261821745
40000	2	171480000	191480000	0.9518430001644352
40000	4	2880000	23000000	0.9515900243429335
40000	2	156600000	176600000	0.950994564678311
40000	8	114640000	134640000	0.9509597258118389
40000	X	51440000	75480000	0.9506864398778084
40000	2	104920000	125200000	0.9506067902398176
40000	4	61000000	81000000	0.950344347786715
40000	18	49680000	69680000	0.9503402735031664
40000	8	112000000	132000000	0.9499640590412998
40000	10	94480000	114480000	0.9497721083235379
40000	2	720000	20720000	0.9493302706545954
40000	12	49720000	69720000	0.9493222611963538
40000	12	22800000	42840000	0.9488551144605065
40000	4	96040000	116040000	0.9486555510368575
40000	12	17520000	37560000	0.9480136630287334
40000	6	148760000	168800000	0.9479518254967801
40000	4	158920000	178920000	0.9477377582763822
40000	12	36760000	56760000	0.9470415541204976
40000	2	217080000	237080000	0.9469976499124906
40000	X	79000000	99000000	0.9467899675738959
40000	4	19560000	39560000	0.9465098636695143
40000	2	172440000	192440000	0.9454942065878073
40000	10	100960000	120960000	0.9453719523472567
40000	4	26040000	46040000	0.9448836546316605
40000	14	34800000	54800000	0.9444437773106723
40000	2	125120000	145160000	0.9444406345073603
40000	10	93760000	113760000	0.944315051088403
40000	18	37680000	57680000	0.9440671782943763
40000	4	86200000	106200000	0.9437002215654283
40000	2	26400000	46400000	0.9434005647154639
40000	6	113000000	133000000	0.9433257011779927
40000	12	27840000	47880000	0.943239046883733
40000	16	25840000	56880000	0.9429479127438475
40000	10	94000000	114000000	0.9429465545709529
40000	16	26080000	57120000	0.9426853962206639
40000	6	97160000	117160000	0.9424235522579356
40000	12	103480000	123480000	0.9422801361410009
40000	18	3640000	28640000	0.9418272153101551
40000	6	9480000	29520000	0.9415042359870522
40000	2	162120000	182120000	0.9413190746850663
40000	20	19240000	41400000	0.9412935958172116
40000	12	17760000	37800000	0.9412092909527857
40000	14	47280000	67280000	0.9409841871129041
40000	10	21640000	43600000	0.9409053631803693
40000	2	61680000	81680000	0.940173533476088
40000	2	124880000	144920000	0.9400833502758319
40000	12	104200000	124200000	0.9398015819474308
40000	18	49920000	69920000	0.9394164833638907
40000	6	95960000	115960000	0.9392137594572381
40000	4	143080000	163080000	0.939059881968557
40000	6	96200000	116200000	0.9389404443283338
40000	10	94240000	114240000	0.9388717902673066
40000	2	216840000	236840000	0.9385373330523676
40000	2	480000	20480000	0.9382072773621283
40000	6	147800000	167840000	0.9376757760863882
40000	4	27480000	47480000	0.9376170276442298
40000	16	25600000	56640000	0.9372176204681634
40000	12	103720000	123720000	0.936884897050987
40000	12	100840000	120840000	0.9367965259205578
40000	10	19480000	39520000	0.9366981849829027
40000	2	122000000	142040000	0.9363481522547991
40000	6	148520000	168560000	0.9362921800013192
40000	18	36000000	56000000	0.9359311194159624
40000	2	109240000	129520000	0.9359205905606928
40000	12	28320000	48360000	0.9353264592977962
40000	4	87880000	107880000	0.9353073675529479
40000	18	25200000	45200000	0.9353037703073053
40000	12	103240000	123240000	0.935296440088108
40000	10	106960000	126960000	0.9349039517377454
40000	2	163080000	183080000	0.9349028383349959
40000	10	83920000	103920000	0.9347008581938775
40000	2	28560000	48800000	0.9343822707859889
40000	14	23280000	43280000	0.9341132688459832
40000	18	26880000	46880000	0.9341116551170119
40000	6	81800000	101800000	0.9329715554497217
40000	4	2640000	22760000	0.9326961469025482
40000	12	18720000	38760000	0.9325265473430271
40000	4	72280000	92280000	0.9320026068365078
40000	2	110720000	130760000	0.9309957353553783
40000	2	38160000	58400000	0.9306447030901213
40000	16	26320000	57360000	0.9306284862173086
40000	2	147000000	167000000	0.9304205020397575
40000	20	1720000	21720000	0.930389397806037
40000	2	37920000	58160000	0.9303870423389459
40000	4	27000000	47000000	0.9301074126426561
40000	14	36720000	56720000	0.9295781757007396
40000	2	111200000	131240000	0.9295095778445356
40000	20	5800000	25800000	0.9292401449107567
40000	2	166200000	186200000	0.929021676227737
40000	2	146760000	166760000	0.9288420207566497
40000	X	1600000	21800000	0.9288236952099891
40000	12	90760000	110760000	0.9285699412901084
40000	2	121760000	141800000	0.9278887154466609
40000	10	91840000	111840000	0.9277925319595098
40000	20	8440000	30560000	0.9272895714160142
40000	6	78680000	98680000	0.9267170077752239
40000	2	37680000	57920000	0.926522556873953
40000	2	110960000	131000000	0.9262767075293352
40000	4	43320000	65400000	0.9254311326039072
40000	14	81360000	101360000	0.9251668934407021
40000	4	69880000	89880000	0.924849665048721
40000	2	146520000	166520000	0.9245067068452938
40000	12	67720000	87720000	0.9243232208264183
40000	X	44680000	68880000	0.9242006569850778
40000	X	5880000	25880000	0.9239876625166911
40000	X	1360000	21560000	0.923946913714819
40000	2	38880000	59120000	0.9236873533066081
40000	2	216600000	236600000	0.9236057788437922
40000	12	67960000	87960000	0.9235795229141828
40000	6	99320000	119320000	0.9229438290315564
40000	4	3120000	23240000	0.9226772785695466
40000	10	46640000	66720000	0.9225743639480314
40000	2	216360000	236360000	0.9223462652965776
40000	X	51680000	75720000	0.9223078620390348
40000	12	103960000	123960000	0.9217147066951766
40000	16	26560000	57600000	0.9212263758670322
40000	X	1120000	21320000	0.920750477229897
40000	2	29040000	49280000	0.9200462657719664
40000	6	45040000	66760000	0.9194429437802939
40000	X	5640000	25640000	0.9190903252230852
40000	14	74160000	94160000	0.9189257392227744
40000	12	57400000	77400000	0.9186036649348107
40000	18	54720000	74720000	0.916754948526335
40000	4	27240000	47240000	0.9160806489124981
40000	4	27720000	47720000	0.9158912363912025
40000	4	160600000	180600000	0.9149926294009454
40000	4	60280000	80280000	0.9146603815048072
40000	2	29280000	49520000	0.9142893258324257
40000	4	55200000	75240000	0.9138038590520363
40000	4	54000000	74040000	0.9137985240435968
40000	18	9160000	34160000	0.9132696048643277
40000	4	54240000	74280000	0.91259265650374
40000	4	158680000	178680000	0.9120651218835144
40000	2	38400000	58640000	0.9117849179194767
40000	12	104440000	124440000	0.9105897783292547
40000	16	25360000	56400000	0.9105504919251232
40000	10	100720000	120720000	0.9100306194603615
40000	2	4080000	24080000	0.9098114111906307
40000	2	147240000	167240000	0.9094244268699208
40000	12	104680000	124680000	0.909381256642555
40000	2	171720000	191720000	0.9093623166567776
40000	X	640000	20840000	0.9089382844544964
40000	4	49080000	71160000	0.9088090416582827
40000	14	73920000	93920000	0.9087920086857079
40000	X	880000	21080000	0.9082160408545384
40000	18	7240000	32240000	0.9075311462296209
40000	4	95080000	115080000	0.9074127497745067
40000	20	8200000	30320000	0.9071053472249528
40000	X	5400000	25400000	0.9067292841622554
40000	2	3360000	23360000	0.906362385419321
40000	2	28320000	48560000	0.9062675558338257
40000	16	24880000	55920000	0.9061670197819183
40000	2	172200000	192200000	0.9061327856515229
40000	2	28080000	48320000	0.905868520418505
40000	20	1240000	21240000	0.9058343683289684
40000	6	27040000	47040000	0.9056432081340313
40000	18	15400000	40400000	0.9056341214390909
40000	2	28800000	49040000	0.9053206418403432
40000	18	4840000	29840000	0.9052293455334528
40000	14	58320000	78320000	0.904790412516379
40000	6	86600000	106600000	0.9045358040383918
40000	16	26800000	57840000	0.9042552510115591
40000	14	74880000	94880000	0.9040001078636948
40000	6	27280000	47280000	0.9039530579844821
40000	4	0	20120000	0.903374758635929
40000	18	6760000	31760000	0.9018369003345929
40000	6	95720000	115720000	0.8992601142057497
40000	6	104360000	124360000	0.8989312419369243
40000	8	33240000	54200000	0.8988692489571702
40000	2	111920000	131960000	0.8987308556969671
40000	18	4600000	29600000	0.8985519438879711
40000	4	133000000	153000000	0.897821284652791
40000	10	100480000	120480000	0.8972495916050632
40000	X	2240000	22280000	0.8965168929354932
40000	6	26040000	46080000	0.8961891447930733
40000	X	6840000	26840000	0.8961519412013764
40000	2	116480000	136520000	0.8955986568041894
40000	4	1920000	22040000	0.8955359820992587
40000	12	57640000	77640000	0.8951766733831104
40000	4	158440000	178440000	0.8945660543389544
40000	6	73880000	93880000	0.8943802670393065
40000	2	104680000	124960000	0.8940130555425547
40000	12	54760000	74760000	0.893797969464568
40000	2	38640000	58880000	0.8935865696079471
40000	4	43080000	65160000	0.8933977457865286
40000	18	24960000	44960000	0.8928842312050905
40000	2	26880000	46880000	0.8926342765885384
40000	4	64360000	84360000	0.892531786589085
40000	12	55960000	75960000	0.8924160286211466
40000	2	173160000	193160000	0.8921859854694628
40000	2	27840000	48080000	0.8921632384110465
40000	16	25120000	56160000	0.8920158953214034
40000	X	1840000	22040000	0.8919459525531446
40000	2	109480000	129760000	0.8919232414248431
40000	10	93520000	113520000	0.8918326992872458
40000	2	240000	20240000	0.8914644962331258
40000	4	4080000	24200000	0.8907023897880677
40000	6	110360000	130360000	0.8900977689399605
40000	2	39120000	59360000	0.8896582276273449
40000	X	400000	20600000	0.8892694857141025
40000	6	136280000	156280000	0.8891138339010064
40000	2	156360000	176360000	0.8883380831028992
40000	16	24640000	55680000	0.887856038474804
40000	6	96920000	116920000	0.8878191787954983
40000	X	51920000	75960000	0.8877804687718768
40000	4	64600000	84600000	0.8873484749696394
40000	14	34560000	54560000	0.8871697634116492
40000	4	158200000	178200000	0.8871466068262902
40000	6	102680000	122680000	0.8866777109444989
40000	4	160360000	180360000	0.8862945559569405
40000	18	9400000	34400000	0.886188193577003
40000	14	73680000	93680000	0.8861390334056143
40000	2	34560000	54800000	0.886110228071511
40000	2	151560000	171560000	0.8861004147234403
40000	2	26640000	46640000	0.8860453743459077
40000	4	38040000	60120000	0.8855367492090714
40000	4	55440000	75480000	0.8850288394777138
40000	2	146280000	166280000	0.8846346354656519
40000	2	36960000	57200000	0.8839903610077213
40000	2	145080000	165080000	0.8839609807777639
40000	10	54400000	74400000	0.8831255125010852
40000	2	69360000	89600000	0.8828873911169461
40000	10	107680000	127680000	0.8828396859686474
40000	4	143320000	163320000	0.8824880216115093
40000	12	17280000	37320000	0.8822024452430034
40000	12	35080000	55080000	0.8820874937989966
40000	4	160840000	180840000	0.8819179830821421
40000	18	27120000	47120000	0.8814764094962712
40000	2	37200000	57440000	0.8813035339632215
40000	6	81560000	101560000	0.8811501863485356
40000	16	27040000	58080000	0.8804934028593775
40000	X	78760000	98760000	0.8800255590436009
40000	2	151320000	171320000	0.8798799353953225
40000	8	34920000	55880000	0.879732747950599
40000	4	159160000	179160000	0.8792705091007643
40000	14	81120000	101120000	0.8789287041355415
40000	6	81320000	101320000	0.8786138615336337
40000	2	213720000	233720000	0.877846248735528
40000	2	171960000	191960000	0.8765442501202921
40000	6	67880000	87880000	0.8762231845098577
40000	8	35160000	56120000	0.8758973400063783
40000	4	240000	20360000	0.8754478127453508
40000	8	111760000	131760000	0.8752633577599349
40000	2	29520000	49760000	0.8752238631747896
40000	X	81880000	101880000	0.8751243629276303
40000	4	720000	20840000	0.8745840287717853
40000	6	26280000	46320000	0.8744484443523469
40000	2	111440000	131480000	0.8741668456116155
40000	6	147560000	167560000	0.8737172196186279
40000	4	19800000	39800000	0.872774395069022
40000	6	110120000	130120000	0.8727416646539599
40000	8	35400000	56360000	0.8717712721125302
40000	14	84480000	104480000	0.8716927821396171
40000	18	4360000	29360000	0.8714275010105254
40000	6	22200000	42240000	0.870385474643562
40000	4	48360000	70440000	0.870135800925642
40000	X	2480000	22520000	0.8698551598674261
40000	2	110120000	130240000	0.8688832628994122
40000	6	147080000	167080000	0.8688143657133814
40000	6	9240000	29280000	0.8683897357353648
40000	4	43560000	65640000	0.8683421879748657
40000	4	480000	20600000	0.8680118941511944
40000	6	116840000	136840000	0.867458829569952
40000	4	25800000	45800000	0.8673377821736818
40000	18	49440000	69440000	0.8664717851703205
40000	6	96440000	116440000	0.8664235736247675
40000	4	25560000	45560000	0.8662873044804676
40000	12	34320000	54360000	0.8660000869761802
40000	X	52160000	76200000	0.8657403889176022
40000	4	36600000	58640000	0.8657238265144196
40000	X	44440000	68640000	0.8651680453757301
40000	2	37440000	57680000	0.864747450899479
40000	2	21120000	41120000	0.8646683655400519
40000	20	1000000	21000000	0.8638992740744097
40000	18	55440000	75440000	0.8636385971443236
40000	18	3880000	28880000	0.8634915920525036
40000	2	151080000	171080000	0.8634426025123698
40000	6	149000000	169040000	0.8629564903304345
40000	10	96160000	116160000	0.8625777804654273
40000	18	55680000	75680000	0.862565971243518
40000	20	1480000	21480000	0.8623819622768268
40000	2	162840000	182840000	0.8614449385670825
40000	12	12960000	32960000	0.8611523330983584
40000	4	36360000	58400000	0.8609120413866146
40000	10	107200000	127200000	0.8602015556959602
40000	12	16800000	36840000	0.8592713812923977
40000	8	34680000	55640000	0.859028503607723
40000	18	54960000	74960000	0.858751581667243
40000	18	9880000	34880000	0.8581595249744026
40000	6	26800000	46800000	0.8568107272331867
40000	8	114880000	134880000	0.8567537358039559
40000	10	107920000	127920000	0.8567350870140299
40000	2	69600000	89840000	0.8567140221523472
40000	8	31560000	52520000	0.8565716381917124
40000	2	150840000	170840000	0.8563514034332873
40000	16	27280000	58320000	0.8562395335304012
40000	6	27520000	47520000	0.8561797763386841
40000	14	84960000	104960000	0.8558773853249284
40000	6	139160000	159160000	0.85552474078398
40000	18	7000000	32000000	0.8554205025395051
40000	18	24720000	44720000	0.855202308395873
40000	2	960000	20960000	0.8549591576763388
40000	6	96680000	116680000	0.854081265578024
40000	X	96280000	116480000	0.8539101662285695
40000	2	156120000	176120000	0.8537023197195643
40000	2	109720000	130000000	0.8527768311365934
40000	18	35760000	55760000	0.8521393531201445
40000	12	36520000	56520000	0.8514886814870303
40000	8	35640000	56600000	0.8513217684302262
40000	12	102760000	122760000	0.8508697245268682
40000	2	4320000	24320000	0.850608369582349
40000	10	83680000	103680000	0.8499509929630588
40000	4	42840000	64920000	0.8496442833353571
40000	2	18480000	38480000	0.8495907930494363
40000	4	30840000	52880000	0.8495669183254263
40000	6	78440000	98440000	0.8492164786719137
40000	18	9640000	34640000	0.8491020812554381
40000	8	102880000	122880000	0.8488135852427333
40000	12	103000000	123000000	0.848617245807838
40000	6	136520000	156520000	0.8485421681761575
40000	8	90160000	110160000	0.8483584920642743
40000	2	147480000	167480000	0.848288474319883
40000	6	99560000	119560000	0.8482739652371785
40000	6	146840000	166840000	0.8477336052258071
40000	12	35320000	55320000	0.8477216199254003
40000	10	19240000	39280000	0.8476422059862091
40000	20	7720000	29760000	0.8473958942343313
40000	4	1680000	21800000	0.8468720637049851
40000	8	34440000	55400000	0.8467670508338471
40000	4	60520000	80520000	0.8466751935402547
40000	2	18720000	38720000	0.8464306302049733
40000	18	55200000	75200000	0.8458485769229326
40000	18	27360000	47360000	0.84578040925187
40000	2	144840000	164840000	0.8455360223090388
40000	X	5160000	25160000	0.8454742537642779
40000	2	111680000	131720000	0.8454146437162263
40000	16	27760000	58800000	0.845374322339996
40000	14	47040000	67040000	0.8453332950833216
40000	14	75120000	95120000	0.8451506779349294
40000	X	7080000	27080000	0.8447979002669701
40000	2	166680000	186680000	0.8447370098184871
40000	6	27760000	47760000	0.8447137718928349
40000	2	39360000	59600000	0.8445289342798789
40000	12	90520000	110520000	0.8443924440016608
40000	2	150600000	170600000	0.844241792421894
40000	16	27520000	58560000	0.8442044192075882
40000	8	89920000	109920000	0.8438295043794088
40000	22	29600000	49600000	0.8436929874009853
40000	20	29920000	50040000	0.8431170751202414
40000	2	145320000	165320000	0.8430847949712601
40000	2	27120000	47120000	0.8429601745370805
40000	2	121520000	141560000	0.8424568814016323
40000	2	61440000	81440000	0.841919777149617
40000	2	18960000	38960000	0.8418565449431378
40000	2	1920000	21920000	0.8417687152136661
40000	20	760000	20760000	0.8412931557261848
40000	4	2160000	22280000	0.8407180553983818
40000	12	95080000	115080000	0.8405187911178662
40000	20	11320000	33480000	0.8401153553471331
40000	16	24400000	55440000	0.839378781928985
40000	2	19200000	39200000	0.839365753551546
40000	10	107440000	127440000	0.8390601179057245
40000	4	960000	21080000	0.8389393554931384
40000	6	2760000	22760000	0.8376477567810071
40000	12	67480000	87480000	0.8375062025550829
40000	18	24480000	44480000	0.8373462942189853
40000	12	18000000	38040000	0.8372429502936819
40000	2	110360000	130480000	0.8356939327739403
40000	8	35880000	56840000	0.8354656751731993
40000	2	151800000	171800000	0.8353832150033936
40000	2	0	20000000	0.8349021638942379
40000	12	90280000	110280000	0.8347241573319466
40000	12	18480000	38520000	0.8345927412716878
40000	10	51760000	71760000	0.8345823186124228
40000	12	28560000	48600000	0.8344012743724748
40000	12	105160000	125160000	0.8342740190126786
40000	2	69840000	90080000	0.8341468220807008
40000	6	149240000	169280000	0.8336260317899292
40000	4	36120000	58160000	0.8335132301000431
40000	2	155880000	175880000	0.8334646352345517
40000	10	77440000	97440000	0.8326388768172143
40000	2	27360000	47360000	0.8324574732306477
40000	10	77200000	97200000	0.832120798170992
40000	4	2400000	22520000	0.8321070275417748
40000	12	104920000	124920000	0.8319115577382687
40000	10	77680000	97680000	0.8314009012950118
40000	2	1680000	21680000	0.8311581455107535
40000	18	56640000	76640000	0.8308323658850033
40000	16	28000000	59040000	0.8306241012813391
40000	12	34080000	54120000	0.8305516085051661
40000	8	84360000	104400000	0.8303717131212119
40000	8	89680000	109680000	0.8302580683927149
40000	12	16560000	36600000	0.8301867323535355
40000	4	36840000	58880000	0.8299207261248727
40000	2	19440000	39440000	0.8299174571482357
40000	4	39480000	61560000	0.829857332131548
40000	14	36960000	56960000	0.8296184235707248
40000	6	9000000	29040000	0.829505282823208
40000	X	44200000	68400000	0.8291565412076797
40000	8	33480000	54440000	0.8288525219528088
40000	2	27600000	47840000	0.8285495306536377
40000	8	90400000	110400000	0.828074979960983
40000	X	96040000	116240000	0.8263559124225456
40000	14	58560000	78560000	0.8258462576032198
40000	6	26520000	46560000	0.8256269584271964
40000	12	49480000	69480000	0.8246435971573814
40000	18	37920000	57920000	0.8244512894539865
40000	4	157960000	177960000	0.8242907224661228
40000	20	6520000	26800000	0.8236153009481972
40000	10	21880000	43840000	0.823512384870829
40000	2	79920000	101400000	0.8232777191058885
40000	2	162600000	182600000	0.8229460549052047
40000	18	27600000	47600000	0.8224059810341166
40000	14	75360000	95360000	0.8217157344328276
40000	X	52400000	76440000	0.8212101944860192
40000	20	10120000	32280000	0.8209359455456345
40000	12	38920000	58920000	0.8199003836360103
40000	8	36120000	57080000	0.8196312603433098
40000	2	146040000	166040000	0.8191339663051189
40000	18	55920000	75920000	0.8188498783319463
40000	10	92800000	112800000	0.8185147713944988
40000	18	4120000	29120000	0.8177919232297667
40000	14	72960000	92960000	0.8166396649697195
40000	8	34200000	55160000	0.8165548037097973
40000	2	104440000	124720000	0.8164487369960801
40000	2	131880000	151880000	0.815598828586074
40000	14	23040000	43040000	0.8155312784466325
40000	4	161080000	181080000	0.8148019804976374
40000	10	93280000	113280000	0.8147439225973594
40000	12	33840000	53880000	0.8147030592160042
40000	18	35520000	55520000	0.8144297360051512
40000	4	25320000	45320000	0.8139993031405394
40000	4	49480000	71400000	0.8136882021095015
40000	X	96520000	116720000	0.8119548414734502
40000	6	113960000	133960000	0.8117773571587326
40000	14	84720000	104720000	0.8116946993848714
40000	2	80640000	102120000	0.8113388797763127
40000	4	159400000	179400000	0.8113251429399115
40000	2	116720000	136760000	0.8112187926228049
40000	18	54480000	74480000	0.8110306685127924
40000	6	44800000	66520000	0.8108996596348256
40000	12	100600000	120600000	0.8107087944564437
40000	6	77480000	97480000	0.8106002732331237
40000	X	0	20360000	0.8105762241259732
40000	6	114440000	134440000	0.8104567524427876
40000	12	90040000	110040000	0.8090782449888021
40000	12	110200000	130200000	0.8085467868018487
40000	2	173400000	193400000	0.8083655240435884
40000	14	71760000	91760000	0.808126352527998
40000	18	35280000	55280000	0.8077281653817779
40000	X	2720000	22760000	0.8077249752718578
40000	8	106240000	126240000	0.8075055527353908
40000	2	80880000	102360000	0.8069519528044279
40000	2	81360000	102840000	0.8063871447150741
40000	X	7320000	27320000	0.8063174221787399
40000	6	138920000	158920000	0.8053207104029667
40000	2	81120000	102600000	0.8051921171456081
40000	12	68200000	88200000	0.8050158321021509
40000	4	3360000	23480000	0.804923808075035
40000	4	37080000	59160000	0.8045694113462524
40000	6	114920000	134920000	0.8042643495742637
40000	2	80160000	101640000	0.8039600777647742
40000	6	113240000	133240000	0.8034602833620031
40000	2	145560000	165560000	0.8033260395359646
40000	6	147320000	167320000	0.8032859537343038
40000	X	78520000	98520000	0.8031464589237886
40000	10	100240000	120240000	0.8029607765855696
40000	4	3840000	23960000	0.8025123841978202
40000	12	55000000	75000000	0.8022875616223951
40000	4	43800000	65880000	0.8020234700834608
40000	18	59520000	79520000	0.8019551111949618
40000	4	64120000	84120000	0.8018657101196078
40000	10	108160000	128160000	0.8014675782950279
40000	16	24160000	55200000	0.8013941094813148
40000	4	42600000	64680000	0.8009202641308414
40000	20	7960000	30000000	0.8008881435654374
40000	4	1200000	21320000	0.8008280231952151
40000	14	72000000	92000000	0.8006592140790397
40000	10	92080000	112080000	0.8001476265306963
40000	12	33600000	53640000	0.7998628851504388
40000	6	22440000	42480000	0.7989936026524745
40000	20	6280000	26320000	0.798777223605542
40000	6	139400000	159400000	0.7985758401755905
40000	2	29760000	50000000	0.7983077449902155
40000	2	3120000	23120000	0.798254454623578
40000	6	28000000	48000000	0.7981311778413641
40000	12	18240000	38280000	0.7979882452559736
40000	20	520000	20520000	0.797925132109986
40000	8	36360000	57320000	0.7976354756907066
40000	2	1440000	21440000	0.79744294951034
40000	4	4320000	24440000	0.7969264848596161
40000	4	132760000	152760000	0.796849277155919
40000	2	150360000	170360000	0.7968335714085614
40000	2	80400000	101880000	0.7966600446642896
40000	6	77720000	97720000	0.7962619335384665
40000	2	70320000	91520000	0.7962445925651913
40000	8	33960000	54920000	0.7962374280166511
40000	4	96280000	116280000	0.7962237985212438
40000	4	37800000	59880000	0.7955580847833131
40000	6	119960000	139960000	0.7954041363298067
40000	4	3600000	23720000	0.7949268301995732
40000	4	37560000	59640000	0.7945910581967851
40000	14	71520000	91520000	0.7944239861001213
40000	18	35040000	55040000	0.7939235666164003
40000	6	22680000	42720000	0.79331755481364
40000	4	37320000	59400000	0.7927624257596246
40000	10	25720000	47680000	0.7926227972785745
40000	4	163720000	183720000	0.7915729153745082
40000	14	73440000	93440000	0.7909399919287817
40000	2	18240000	38240000	0.790884126409959
40000	12	35560000	55560000	0.7908225609420364
40000	2	117680000	137720000	0.7906325649005224
40000	2	70080000	90320000	0.7903095548877519
40000	4	64840000	84840000	0.7902735716649915
40000	2	19680000	39680000	0.7902470247266381
40000	20	6040000	26080000	0.7898386495081419
40000	20	6760000	28760000	0.7892510750953351
40000	20	280000	20280000	0.7890002201919616
40000	X	94840000	114920000	0.7888571296183193
40000	X	95800000	116000000	0.7888176508099832
40000	6	114680000	134680000	0.7888128463520737
40000	16	28240000	59280000	0.7888051175271525
40000	6	114200000	134200000	0.788729131839854
40000	2	1200000	21200000	0.7884440474922911
40000	4	25080000	45080000	0.7880085774303976
40000	16	23200000	54240000	0.7876444456796824
40000	2	34320000	54560000	0.787625667521957
40000	4	1440000	21560000	0.7873125293254176
40000	18	34800000	54800000	0.7866983322627233
40000	6	22920000	42960000	0.7866189959742961
40000	18	27840000	47840000	0.7864806974526255
40000	12	12720000	32720000	0.7862953161658638
40000	2	145800000	165800000	0.7862674255733512
40000	10	47120000	67200000	0.7861513503114289
40000	2	117200000	137240000	0.7858905868911427
40000	2	117440000	137480000	0.785686618596458
40000	X	96760000	116960000	0.7853533101447566
40000	14	72720000	92720000	0.7850163457829868
40000	12	55720000	75720000	0.7849341527895662
40000	6	117080000	137080000	0.7843939865637034
40000	4	23880000	43880000	0.7841976467288524
40000	4	24120000	44120000	0.7838547447732006
40000	2	132120000	152120000	0.7835135751703494
40000	2	70800000	92040000	0.7835098619919455
40000	16	23440000	54480000	0.7834379354936495
40000	10	18520000	38520000	0.7833022466412518
40000	12	28800000	48840000	0.7826474618891558
40000	2	70560000	91760000	0.782568737949465
40000	2	79680000	101160000	0.782372353550025
40000	6	28240000	48240000	0.782098756995314
40000	20	7240000	29280000	0.7818285922585866
40000	4	24360000	44360000	0.7816114055963711
40000	10	92560000	112560000	0.7815123542954948
40000	4	94840000	114840000	0.7814144042222674
40000	6	78200000	98200000	0.7811683683020006
40000	6	44080000	65800000	0.7806052719273703
40000	4	35880000	57920000	0.7799145478086381
40000	18	34560000	54560000	0.7795079098932405
40000	10	108400000	128400000	0.7795075307243168
40000	4	144280000	164280000	0.7792282072857134
40000	12	89800000	109800000	0.7779653890533339
40000	2	81600000	103080000	0.77661999219889
40000	18	24240000	44240000	0.7765547882161106
40000	12	45880000	65880000	0.776447507502596
40000	6	95480000	115480000	0.7762255964489904
40000	2	19920000	39920000	0.7760405160873649
40000	2	162360000	182360000	0.7756391363147356
40000	2	2160000	22160000	0.7755691313543179
40000	2	116960000	137000000	0.7753148807606868
40000	10	93040000	113040000	0.7749260020514636
40000	16	53680000	73680000	0.7746482619274171
40000	8	33720000	54680000	0.774285385391006
40000	4	48120000	70200000	0.7742065768995854
40000	8	111520000	131520000	0.7732712278056016
40000	X	103800000	124000000	0.7729806516765403
40000	X	43960000	68160000	0.772952669633108
40000	X	97000000	117200000	0.7720933680506371
40000	16	23920000	54960000	0.7709320743012401
40000	2	152040000	172040000	0.770810506237647
40000	16	23680000	54720000	0.7703371896331848
40000	4	163480000	183480000	0.7701705920462483
40000	8	57960000	77960000	0.7700914654237905
40000	2	117920000	137960000	0.7691859742401337
40000	4	4800000	24920000	0.7690090547711419
40000	6	8760000	28800000	0.768609852458814
40000	X	98200000	118400000	0.7685994268716017
40000	4	23640000	43640000	0.7684214315353399
40000	12	63400000	83400000	0.7678449903838566
40000	10	96400000	116400000	0.7676331950651462
40000	2	147720000	167720000	0.7675390806034752
40000	14	75600000	95600000	0.7668278724946678
40000	4	42360000	64440000	0.7663098448626364
40000	16	53920000	73920000	0.7662554180620722
40000	X	98440000	118640000	0.7659779453444004
40000	20	20200000	42360000	0.7658044334859807
40000	X	94600000	114680000	0.7656357285332019
40000	4	61240000	81240000	0.7656030747774837
40000	20	19480000	41640000	0.7654448100261338
40000	10	54640000	74640000	0.7654009866103807
40000	4	159640000	179640000	0.7643197648190246
40000	4	4560000	24680000	0.7637964352050433
40000	2	104200000	124480000	0.7637190565457557
40000	12	95320000	115320000	0.7636349038365662
40000	4	88120000	108120000	0.7635343051689247
40000	12	46120000	66120000	0.7634038014646182
40000	2	31440000	51680000	0.7619826501001112
40000	4	20040000	40040000	0.761600432479758
40000	6	25800000	45840000	0.7615330890804994
40000	2	166440000	186440000	0.7615305006335377
40000	20	7480000	29520000	0.7610082082223714
40000	6	116600000	136600000	0.7609774700978389
40000	16	54160000	74160000	0.7607061359333117
40000	16	22960000	54000000	0.7603298933723427
40000	18	28080000	48080000	0.7599714006960075
40000	X	2960000	23000000	0.7599559082737906
40000	6	30160000	50160000	0.759577524982375
40000	14	71280000	91280000	0.7594779342770104
40000	12	36040000	56040000	0.759221531597234
40000	10	77920000	97920000	0.7591739873398106
40000	X	95560000	115640000	0.7591429573639025
40000	6	138680000	158680000	0.7591138156107089
