Resolution	ChrNr	START	END	meanS_Euclidean
40000	4	42600000	63480000	0.5819275791251968
40000	10	45920000	59160000	0.581896377596328
40000	6	89960000	106840000	0.5818717816637274
40000	10	19960000	33120000	0.5815394977507001
40000	X	134240000	149400000	0.5810103176211678
40000	4	69400000	88200000	0.5809153065516502
40000	12	48760000	62080000	0.5805778084178912
40000	4	70120000	88920000	0.5804419522159583
40000	6	102920000	119800000	0.5804000094308029
40000	4	18840000	37640000	0.5803995147169615
40000	14	88320000	97200000	0.5799308648306515
40000	20	39880000	46080000	0.5797845610259801
40000	10	44720000	57960000	0.5795555831583455
40000	X	111240000	126520000	0.5794584515215122
40000	4	54000000	72840000	0.5790241835120314
40000	12	82120000	95440000	0.5790050669505206
40000	4	33720000	54560000	0.5785375343899388
40000	10	20680000	33840000	0.5781419395520049
40000	20	47320000	53520000	0.5779833811224399
40000	10	91360000	104520000	0.5777876744314269
40000	4	155800000	174600000	0.5775438993605445
40000	2	108760000	133080000	0.5774391608610127
40000	12	80680000	94000000	0.5772284539930229
40000	6	26520000	43440000	0.5771837537424914
40000	14	31440000	40320000	0.5771550839389344
40000	4	159160000	177960000	0.5766124560888656
40000	14	30960000	39840000	0.5756408040576134
40000	20	47560000	53760000	0.5755576434636717
40000	12	77560000	90880000	0.5755505740615772
40000	6	24360000	41280000	0.5755407941191407
40000	X	120720000	135960000	0.5749455945605328
40000	X	7320000	22400000	0.5747393917973787
40000	8	60360000	74720000	0.5746954764081168
40000	X	104520000	119720000	0.5745610343880572
40000	4	165160000	183960000	0.5745447355594547
40000	8	49800000	64160000	0.5742727254661141
40000	8	49320000	63680000	0.5742676244983352
40000	X	42040000	57440000	0.574115538226671
40000	2	106840000	131160000	0.5739257719662711
40000	2	84720000	110360000	0.5738863388340396
40000	10	100000000	113160000	0.5734543394088529
40000	X	1120000	16400000	0.5734099431426086
40000	6	91640000	108520000	0.5733331291343536
40000	2	58080000	82080000	0.5733279630701026
40000	2	68400000	93640000	0.573287144590627
40000	10	95440000	108600000	0.5732448073664282
40000	4	68920000	87720000	0.5732040503614967
40000	2	105640000	129920000	0.5730341152028774
40000	2	154200000	178200000	0.5726952368427258
40000	14	22080000	30960000	0.572649201211795
40000	2	37680000	61920000	0.5723644660301915
40000	6	105560000	122440000	0.5717162037825506
40000	20	26600000	34800000	0.5716273332092521
40000	2	138120000	162120000	0.5715140049177665
40000	6	110840000	127720000	0.5714671703721453
40000	22	42080000	45680000	0.571261087691854
40000	12	82360000	95680000	0.571260941043433
40000	2	132840000	156840000	0.570826530595497
40000	6	90920000	107800000	0.5707849011191398
40000	14	91200000	100080000	0.5707747206511614
40000	4	110920000	129720000	0.5705912299412894
40000	6	24840000	41760000	0.5705417841876594
40000	12	54760000	68080000	0.5705383948174538
40000	12	8880000	22200000	0.570259807982445
40000	2	202680000	226680000	0.5700646233304958
40000	4	31320000	52160000	0.5700343147659491
40000	10	14680000	27840000	0.5697218007502735
40000	4	31080000	51920000	0.5695400055341884
40000	8	96160000	110520000	0.569330662888272
40000	18	15640000	28160000	0.5692467454411975
40000	6	103160000	120040000	0.5690222811754226
40000	4	114760000	133560000	0.5690124025183915
40000	12	90760000	104080000	0.5690045509782493
40000	X	122960000	138120000	0.5689682741433079
40000	14	47760000	56640000	0.56881266143833
40000	2	50640000	74640000	0.568674754137919
40000	6	110600000	127480000	0.5686445651878282
40000	12	81880000	95200000	0.5685676167806014
40000	X	1360000	16640000	0.5685659333288883
40000	10	44960000	58200000	0.5684718990589981
40000	6	11400000	28320000	0.568345000283755
40000	10	3160000	16320000	0.5681208070014954
40000	6	24600000	41520000	0.5679911787401818
40000	4	26040000	44840000	0.5679396842878256
40000	12	47560000	60880000	0.567925316527318
40000	2	38160000	62400000	0.5670863872125625
40000	6	22680000	39600000	0.5667964021207169
40000	18	34800000	42320000	0.5667820411208407
40000	20	57640000	63840000	0.566685170314638
40000	X	132800000	147960000	0.566614966476891
40000	6	113480000	130360000	0.5664203247826053
40000	2	196920000	220920000	0.5659656091103493
40000	10	105520000	118680000	0.5659056074882908
40000	8	58440000	72800000	0.5658578004736857
40000	2	9840000	33840000	0.5658080651590929
40000	6	110360000	127240000	0.5657428932050005
40000	2	132600000	156600000	0.5655978897490076
40000	2	69120000	94520000	0.5653137691292701
40000	12	81640000	94960000	0.5650886394079708
40000	4	69160000	87960000	0.564775400422611
40000	6	89240000	106120000	0.5645872753031412
40000	X	137440000	152520000	0.5644978121719854
40000	2	154440000	178440000	0.5643482836068175
40000	4	115000000	133800000	0.5643071296376373
40000	4	55920000	74760000	0.5642811004329228
40000	8	91840000	106200000	0.5641737496885196
40000	6	89000000	105880000	0.5640571317148898
40000	6	127640000	144520000	0.5638924226893919
40000	16	36040000	53880000	0.5637904431321976
40000	6	135320000	152200000	0.5637723782994318
40000	14	33360000	42240000	0.5635762321204604
40000	X	136000000	151080000	0.56340048173936
40000	4	41880000	62760000	0.5633960020348591
40000	2	68160000	93400000	0.5631752242081874
40000	4	164680000	183480000	0.5631085783029693
40000	4	116440000	135240000	0.5629076444220127
40000	4	30840000	51000000	0.5627724028893918
40000	4	47880000	68760000	0.5623518795509247
40000	6	29920000	46800000	0.5619314885667078
40000	10	52480000	65640000	0.5614697147984821
40000	10	2680000	15840000	0.5613080598007484
40000	X	121040000	136200000	0.561292078326589
40000	4	155560000	174360000	0.5609985469287342
40000	16	47200000	55080000	0.5609452053959963
40000	10	6760000	19920000	0.5608025753028304
40000	16	58720000	66600000	0.5605992631715142
40000	X	102840000	118040000	0.5605371609855916
40000	4	103960000	122760000	0.5605023514859735
40000	10	85600000	98760000	0.5604750145941552
40000	6	105320000	122200000	0.560434359847808
40000	10	18040000	31200000	0.560367557088783
40000	X	7800000	22880000	0.5597294010914408
40000	4	115480000	134280000	0.5595998676021822
40000	X	123200000	138360000	0.5594178821371275
40000	X	114120000	129400000	0.559354174471656
40000	6	150920000	167840000	0.5593408592103584
40000	6	3000000	19880000	0.5592400223374389
40000	14	81360000	90240000	0.5592361641734234
40000	14	81120000	90000000	0.5591423653649497
40000	6	28240000	45120000	0.5590504818168233
40000	10	44240000	57480000	0.5590495521532031
40000	6	88760000	105640000	0.5588418122980648
40000	2	105400000	129680000	0.5581012434434308
40000	4	54480000	73320000	0.5580983828767107
40000	X	5160000	20240000	0.558063296843266
40000	8	27240000	41720000	0.5574400689878137
40000	2	38400000	62640000	0.5574293363848835
40000	4	63400000	82200000	0.5574292766273334
40000	4	56160000	75000000	0.5572616414139545
40000	18	67440000	74960000	0.5572406183943431
40000	18	67680000	75200000	0.5570347959223726
40000	4	146680000	165480000	0.5567578700537129
40000	12	60040000	73360000	0.5566970832212393
40000	2	206760000	230760000	0.5566030992594554
40000	6	91160000	108040000	0.556596594122846
40000	2	207240000	231240000	0.55651932212866
40000	12	77800000	91120000	0.556422856508939
40000	2	198600000	222600000	0.5563611237269336
40000	4	68680000	87480000	0.5562950576477735
40000	X	7560000	22640000	0.5562360245623611
40000	12	43480000	56800000	0.5562257019983766
40000	2	107800000	132120000	0.5561945670726824
40000	2	200520000	224520000	0.5561282190262954
40000	14	95280000	104160000	0.5561245333912509
40000	16	30520000	49320000	0.5559928649733582
40000	X	12600000	27680000	0.5558876583095909
40000	X	8040000	23120000	0.5556586574074457
40000	4	113320000	132120000	0.5552643581432869
40000	2	74160000	99640000	0.5549246967705916
40000	X	3680000	18800000	0.554831165156633
40000	6	90200000	107080000	0.554467220054038
40000	2	37920000	62160000	0.5543661582446479
40000	6	81800000	98680000	0.5541360519203397
40000	8	79320000	93720000	0.5541045609900782
40000	12	43960000	57280000	0.5539985867150631
40000	6	129560000	146440000	0.553867750383012
40000	X	27240000	42480000	0.5538645305218806
40000	10	60400000	73560000	0.5537617363072614
40000	4	6720000	25640000	0.553717120474998
40000	8	33960000	49280000	0.5535060909397085
40000	X	19800000	34880000	0.5532040549659895
40000	4	53760000	72600000	0.552992202522327
40000	6	91400000	108280000	0.5529470669596165
40000	2	54720000	78720000	0.5526649866573037
40000	X	4440000	19520000	0.5526077880945246
40000	X	94360000	109520000	0.5525709785990424
40000	6	143240000	160120000	0.5525531709965066
40000	16	35800000	53640000	0.5525481169553866
40000	8	3080000	17600000	0.5522450627430456
40000	2	200760000	224760000	0.5520936090924838
40000	2	105880000	130160000	0.5517637433893963
40000	4	30600000	49560000	0.5517422809348392
40000	10	73840000	87000000	0.5516392577973841
40000	14	21120000	30000000	0.5515498892470457
40000	14	55200000	64080000	0.5514928418319281
40000	2	39120000	63360000	0.5513656249965458
40000	X	10680000	25760000	0.5512217229265602
40000	6	44800000	63400000	0.5510628425662835
40000	X	880000	16160000	0.5508533923452646
40000	6	140600000	157480000	0.550535052616579
40000	10	55840000	69000000	0.5501619388438664
40000	4	51840000	70680000	0.5500215392046592
40000	2	188040000	212040000	0.549978571077248
40000	10	58960000	72120000	0.5497542489641964
40000	6	25080000	42000000	0.5496700871307566
40000	16	56560000	64440000	0.5496288613103756
40000	8	4040000	18560000	0.5491572321789283
40000	16	55840000	63720000	0.5490923429245093
40000	10	92080000	105240000	0.5489015726473666
40000	16	28240000	47160000	0.5488501773446607
40000	6	24120000	41040000	0.5487287530617523
40000	22	42800000	46400000	0.5485594932012595
40000	12	73960000	87280000	0.5485260594473869
40000	X	91960000	107120000	0.5481559861118175
40000	16	58000000	65880000	0.5480374276942167
40000	10	7720000	20880000	0.5478501890563922
40000	4	139720000	158520000	0.547739898579935
40000	20	17320000	23520000	0.5477123069232829
40000	4	31560000	52400000	0.547594370180877
40000	2	211080000	235080000	0.5475062784347277
40000	4	75640000	94440000	0.5474736550521814
40000	14	92400000	101280000	0.5470519265940254
40000	16	53440000	61320000	0.5468608918719695
40000	18	54240000	61760000	0.5468232890553969
40000	10	58720000	71880000	0.5466970698962411
40000	22	32240000	35840000	0.5462193894578656
40000	16	35080000	52920000	0.5461925151697234
40000	10	83920000	97080000	0.5461883756301547
40000	16	35560000	53400000	0.5460177759752837
40000	8	87040000	101400000	0.5460069055288411
40000	6	88520000	105400000	0.5457001687700287
40000	2	151560000	175560000	0.545541900572415
40000	X	121280000	136440000	0.5454142302963912
40000	10	91120000	104280000	0.545165721655107
40000	4	55680000	74520000	0.5450859704082465
40000	8	92560000	106920000	0.5450353313804945
40000	4	131800000	150600000	0.5449978181087941
40000	X	137680000	152760000	0.5448219549395809
40000	2	39360000	63600000	0.5443788013235512
40000	6	128360000	145240000	0.5437102213073981
40000	14	42960000	51840000	0.5430805949456895
40000	6	91880000	108760000	0.543066416512874
40000	16	1680000	9560000	0.5428574995629036
40000	2	155160000	179160000	0.5428078453920304
40000	12	43240000	56560000	0.5427020432201034
40000	2	200280000	224280000	0.5425578142321367
40000	10	81760000	94920000	0.5423262648966912
40000	X	111480000	126760000	0.5421540078626685
40000	14	79440000	88320000	0.5420692928818077
40000	12	59320000	72640000	0.5420546346673986
40000	4	10680000	29480000	0.5415680873257673
40000	X	4200000	19280000	0.541411748651821
40000	2	198840000	222840000	0.5410223262181518
40000	14	48240000	57120000	0.540927856688027
40000	12	78040000	91360000	0.5408503110673692
40000	2	154680000	178680000	0.5407514969427746
40000	20	50680000	56880000	0.5406354160879829
40000	2	38640000	62880000	0.5406323572385446
40000	18	68640000	76160000	0.5406014317016898
40000	16	47440000	55320000	0.5404778879532421
40000	16	6480000	14360000	0.5402251648474796
40000	8	117040000	131400000	0.5400152256996282
40000	4	74680000	93480000	0.5392697244064809
40000	8	11120000	25520000	0.5392066731696651
40000	2	188280000	212280000	0.5389849260200639
40000	10	53440000	66600000	0.5387051915534787
40000	6	42400000	61000000	0.5386443806179783
40000	6	25800000	42720000	0.537837434722718
40000	10	108160000	121320000	0.5378284026713913
40000	10	59440000	72600000	0.5377787914892967
40000	6	105800000	122680000	0.5375578959951485
40000	20	6040000	12240000	0.5374972371870502
40000	X	134720000	149880000	0.5371961652909153
40000	4	115240000	134040000	0.5368857075679934
40000	2	199080000	223080000	0.5366951234714321
40000	4	116680000	135480000	0.5366536130442721
40000	6	84920000	101800000	0.5365484742190119
40000	4	31800000	52640000	0.5362573652713779
40000	16	53680000	61560000	0.5362060591380834
40000	2	136440000	160440000	0.5360824110000878
40000	2	36240000	60480000	0.5360072540591029
40000	6	25320000	42240000	0.5359002856320793
40000	2	38880000	63120000	0.5357649718069127
40000	X	9960000	25040000	0.5354009463009844
40000	10	28120000	43240000	0.5352819674325889
40000	14	48720000	57600000	0.53516247023847
40000	10	59680000	72840000	0.5351094087011617
40000	20	34120000	40320000	0.5349484037688549
40000	22	22360000	26480000	0.5347460973159918
40000	6	84680000	101560000	0.534612977052956
40000	6	25560000	42480000	0.5343470510567278
40000	2	204120000	228120000	0.5342699013482185
40000	X	4680000	19760000	0.5341220392662168
40000	6	26040000	42960000	0.5340609359791053
40000	20	52360000	58560000	0.5340375129776603
40000	10	59200000	72360000	0.5340298472450018
40000	16	6720000	14600000	0.5336736186569339
40000	10	39440000	54600000	0.5336567500614571
40000	X	20520000	35600000	0.5336469163605656
40000	8	8480000	22880000	0.5329802656626124
40000	X	132560000	147720000	0.5321759702468916
40000	4	92920000	111720000	0.5321139158138798
40000	10	52000000	65160000	0.5320581797446731
40000	X	120240000	135400000	0.5319857882751018
40000	8	2840000	17360000	0.5316455196796982
40000	2	105160000	129440000	0.5316381565391838
40000	4	159640000	178440000	0.5313752222524979
40000	14	30720000	39600000	0.531333975707971
40000	6	85160000	102040000	0.5312771987922655
40000	14	68160000	77040000	0.5311549436774484
40000	16	58480000	66360000	0.5311195941712712
40000	14	33120000	42000000	0.5309976693541939
40000	4	68440000	87240000	0.53082735490031
40000	18	32880000	40400000	0.5305023048033761
40000	8	125920000	140280000	0.5302583334487596
40000	8	49560000	63920000	0.5300572564791499
40000	X	8280000	23360000	0.5298756812723321
40000	4	52080000	70920000	0.5297785248064292
40000	10	58480000	71640000	0.5296512319658727
40000	16	4320000	12200000	0.5295813992836725
40000	X	90040000	105200000	0.5294377868160756
40000	X	111720000	127000000	0.5289712348710297
40000	6	97880000	114760000	0.5289577354792915
40000	22	33920000	37520000	0.5288916819343578
40000	4	150520000	169320000	0.5288608053291525
40000	2	187800000	211800000	0.5288426389188993
40000	4	159400000	178200000	0.5288082224684304
40000	2	202440000	226440000	0.5287957549178316
40000	2	207000000	231000000	0.5287858669902158
40000	18	21360000	28880000	0.5287645028421754
40000	4	48120000	69000000	0.5287563168383863
40000	4	91240000	110040000	0.5287481533592028
40000	14	80880000	89760000	0.5284796372289847
40000	14	51120000	60000000	0.5282370163324751
40000	2	111920000	135960000	0.5282211862852115
40000	4	131080000	149880000	0.5281105985720991
40000	18	25920000	33440000	0.5280497154283028
40000	10	97840000	111000000	0.5280405804063087
40000	6	75800000	92680000	0.5280122649927304
40000	6	105080000	121960000	0.527979717399615
40000	2	201000000	225000000	0.5278753353576842
40000	8	60600000	74960000	0.5277516499306617
40000	12	49000000	62320000	0.5277078096184128
40000	8	112000000	126360000	0.527608842107216
40000	6	44560000	63160000	0.5274622815782616
40000	2	67920000	93160000	0.5274104500692469
40000	X	3960000	19040000	0.5273271627544392
40000	2	139080000	163080000	0.5272635932627904
40000	14	34560000	43440000	0.5272127064765816
40000	16	35320000	53160000	0.5271369228134488
40000	4	134680000	153480000	0.5270879704205573
40000	4	33480000	54320000	0.5270238879168324
40000	10	53200000	66360000	0.5269707596434321
40000	6	28480000	45360000	0.5267904299735862
40000	12	40360000	53680000	0.5266827125001553
40000	2	174120000	198120000	0.526557338280354
40000	6	111080000	127960000	0.5263502308356274
40000	10	20920000	34080000	0.5262756648777166
40000	2	196680000	220680000	0.5259569066700119
40000	6	151400000	168320000	0.5259032373814775
40000	2	182760000	206760000	0.5256904315939482
40000	2	109000000	133320000	0.5256508427954196
40000	6	42160000	60760000	0.525050233197938
40000	X	103080000	118280000	0.5250378527691617
40000	6	22920000	39840000	0.5250145100527094
40000	20	18760000	24960000	0.5245975357149745
40000	2	180120000	204120000	0.5244272941509285
40000	16	58240000	66120000	0.5242542433575642
40000	2	205800000	229800000	0.5242262983798803
40000	X	111960000	127240000	0.5241954864657699
40000	4	54720000	73560000	0.5239031356063781
40000	4	164920000	183720000	0.5238341328173778
40000	18	52320000	59840000	0.5238046154867658
40000	6	8520000	25400000	0.5237909300214518
40000	10	14440000	27600000	0.5235218412018875
40000	6	26280000	43200000	0.5233579132070812
40000	6	102440000	119320000	0.523271968280263
40000	2	136920000	160920000	0.5232112572667721
40000	4	53520000	72360000	0.523158578170933
40000	6	140840000	157720000	0.5230869041542514
40000	4	131320000	150120000	0.522360838080862
40000	12	106120000	119440000	0.5220461253926093
40000	2	154920000	178920000	0.5219198121754661
40000	2	69360000	94760000	0.5218961479380245
40000	10	52240000	65400000	0.5217256142537068
40000	2	23520000	47760000	0.5215575676714884
40000	18	68880000	76400000	0.5215177996192112
40000	14	32880000	41760000	0.521262267535946
40000	20	52600000	58800000	0.5210594104086177
40000	6	125480000	142360000	0.5208074515265465
40000	18	3160000	10680000	0.5202796572036973
40000	6	42880000	61480000	0.5201294916141553
40000	20	18520000	24720000	0.5201271876195847
40000	6	136040000	152920000	0.5199776631670285
40000	6	85400000	102280000	0.5199500150057129
40000	8	61080000	75440000	0.5198292148545377
40000	8	48360000	62720000	0.5198216525204095
40000	6	151160000	168080000	0.5192441522133918
40000	2	15840000	39840000	0.5191776562600078
40000	4	146440000	165240000	0.5191739411821562
40000	2	135480000	159480000	0.5189103692811559
40000	2	84960000	110720000	0.5187887971403482
40000	10	58240000	71400000	0.5187695858493979
40000	10	66640000	79800000	0.5184532056207307
40000	14	68400000	77280000	0.5184076208351779
40000	4	155320000	174120000	0.5182231783282217
40000	10	38440000	53640000	0.5181757236290258
40000	20	37480000	43680000	0.51801094328434
40000	2	183000000	207000000	0.5178718664186225
40000	6	127880000	144760000	0.51774071710588
40000	16	57760000	65640000	0.517396920034798
40000	10	92320000	105480000	0.517339401588615
40000	8	91600000	105960000	0.5172857367857892
40000	8	3800000	18320000	0.5172487660791615
40000	10	18280000	31440000	0.5171940024756073
40000	X	20280000	35360000	0.5171864794859328
40000	8	50520000	64880000	0.5171582831321712
40000	2	104920000	129200000	0.5169479327129671
40000	12	90520000	103840000	0.516926110134057
40000	14	66000000	74880000	0.5167076174323643
40000	6	144920000	161800000	0.5166272203384613
40000	2	39600000	63840000	0.5165042413161308
40000	6	88280000	105160000	0.5162797653835813
40000	10	118000000	131160000	0.5161465941113795
40000	12	44200000	57520000	0.5160429390822304
40000	16	56800000	64680000	0.5157572528082616
40000	6	11160000	28080000	0.5157287735604332
40000	4	33240000	54080000	0.5156338937493834
40000	8	33720000	49040000	0.5152802176876689
40000	X	4920000	20000000	0.5152495648875607
40000	20	1960000	8160000	0.515011492018881
40000	12	116440000	129760000	0.5148582045153858
40000	6	66920000	83800000	0.5148495287197704
40000	8	53640000	68000000	0.5144373258091183
40000	6	110120000	127000000	0.514271445164738
40000	16	60880000	68760000	0.51415984767117
40000	4	55440000	74280000	0.5139633344829803
40000	X	8760000	23840000	0.513919670271303
40000	10	27880000	43000000	0.513910196593527
40000	X	137200000	152280000	0.5133891363598614
40000	4	10920000	29720000	0.5131919588535306
40000	6	43120000	61720000	0.5131239578673937
40000	2	183240000	207240000	0.5130016113153758
40000	6	42640000	61240000	0.5129900706735637
40000	2	107080000	131400000	0.5129530539335044
40000	6	87800000	104680000	0.5128843067345609
40000	4	135640000	154440000	0.512700730133088
40000	2	201240000	225240000	0.5125024327710284
40000	4	32040000	52880000	0.5124872528057418
40000	X	10440000	25520000	0.512306243831672
40000	6	103400000	120280000	0.51198184712521
40000	10	95200000	108360000	0.5112764001413269
40000	14	74880000	83760000	0.5111664932611737
40000	2	136680000	160680000	0.5111163070539543
40000	X	20040000	35120000	0.5108581464142329
40000	12	47320000	60640000	0.5106307844910596
40000	4	99640000	118440000	0.5105038732653033
40000	2	208920000	232920000	0.5103282862363155
40000	18	33120000	40640000	0.5100677025192626
40000	4	167800000	186600000	0.510061542348102
40000	20	14680000	20880000	0.5099991383122272
40000	10	43280000	56520000	0.5098405480149744
40000	2	57840000	81840000	0.5097128682665272
40000	8	8720000	23120000	0.5089868551119293
40000	2	23280000	47280000	0.5086203411986321
40000	4	121960000	140760000	0.5086196870514483
40000	8	43440000	58640000	0.5085291309641324
40000	X	112200000	127480000	0.5082088094732257
40000	6	23880000	40800000	0.5079839144751824
40000	6	84440000	101320000	0.5079078451987278
40000	6	128120000	145000000	0.5078611100424001
40000	X	8520000	23600000	0.5077034262987443
40000	2	170760000	194760000	0.5076437950358805
40000	20	55480000	61680000	0.507632498857881
40000	4	99880000	118680000	0.5075647357272556
40000	2	23760000	48000000	0.5075427786524728
40000	2	15600000	39600000	0.5070586367931421
40000	2	182280000	206280000	0.5068474249242405
40000	8	76440000	90840000	0.5066942122488066
40000	12	43000000	56320000	0.5066761390313755
40000	6	43360000	61960000	0.506514670471868
40000	8	87280000	101640000	0.5060183959550096
40000	14	20160000	29040000	0.505436314917826
40000	4	56400000	75240000	0.5052952621543226
40000	20	19000000	25200000	0.5052259193595504
40000	10	88960000	102120000	0.5051675775127059
40000	6	76040000	92920000	0.5049491542699021
40000	6	111320000	128200000	0.5049340074490997
40000	8	8240000	22640000	0.50480269099241
40000	2	73920000	99400000	0.5047951483591606
40000	10	59920000	73080000	0.5047708954108574
40000	6	87560000	104440000	0.5042418197129865
40000	8	2600000	17120000	0.5041695324873366
40000	2	7440000	31440000	0.5041223639778134
40000	6	106040000	122920000	0.5040219243619029
40000	2	114080000	138120000	0.5035525208666095
40000	14	82320000	91200000	0.5033504307707818
40000	10	85840000	99000000	0.5033116139625434
40000	2	107560000	131880000	0.5032886021281461
40000	6	2760000	19640000	0.5032272086109776
40000	20	8920000	15120000	0.5032132133767647
40000	18	70080000	77600000	0.5031920484474146
40000	2	133080000	157080000	0.5030817342880836
40000	14	80640000	89520000	0.5029514893121239
40000	10	52720000	65880000	0.5028775525751739
40000	12	114280000	127600000	0.5028423954289621
40000	X	42280000	57680000	0.5024554695155231
40000	20	39640000	45840000	0.5022890610018315
40000	X	93880000	109040000	0.5022753385895607
40000	18	5560000	13080000	0.5022129237729005
40000	4	32760000	53600000	0.5018317924056387
40000	2	85200000	110960000	0.501583664889374
40000	8	127360000	141720000	0.5015458345983211
40000	4	111160000	129960000	0.5013181737058626
40000	6	23160000	40080000	0.5011796068635554
40000	12	114040000	127360000	0.5011630172881761
40000	20	9400000	15600000	0.5010611948789437
40000	10	56080000	69240000	0.5009282287686838
40000	6	124760000	141640000	0.5003685238129232
40000	10	19720000	32880000	0.5001929799453323
40000	6	44080000	62680000	0.5000566224105144
40000	18	38160000	45680000	0.4999328667645029
40000	2	18720000	42720000	0.4997913151564382
40000	8	3320000	17840000	0.49968941306744874
40000	10	44000000	57240000	0.49951155198804886
40000	12	95800000	109120000	0.4991615002419986
40000	12	73720000	87040000	0.49915227070022555
40000	X	640000	15920000	0.4988387627209372
40000	8	60840000	75200000	0.49882273607926536
40000	6	43600000	62200000	0.4985942849194216
40000	10	21160000	34320000	0.4984931777803599
40000	14	54480000	63360000	0.49831993454562423
40000	2	173880000	197880000	0.49829409278984677
40000	4	55200000	74040000	0.49825880396054395
40000	20	10600000	16800000	0.49797697454711143
40000	X	104280000	119480000	0.4979493818730165
40000	20	11080000	17280000	0.49786344048193554
40000	2	131880000	155880000	0.49778903464854335
40000	14	50640000	59520000	0.49770134224491697
40000	6	44320000	62920000	0.497484850779754
40000	16	62320000	70200000	0.49745951390110915
40000	X	134480000	149640000	0.4972947296507544
40000	16	19320000	27240000	0.4972357615887688
40000	14	63600000	72480000	0.4971968130293023
40000	10	60160000	73320000	0.4970834894786109
40000	4	74440000	93240000	0.49704058338945895
40000	4	32520000	53360000	0.49700207178024614
40000	4	131560000	150360000	0.4968153336208476
40000	10	118720000	131880000	0.4966838904211251
40000	4	53280000	72120000	0.4966339791861109
40000	4	33000000	53840000	0.4964633198798947
40000	2	111680000	135720000	0.49604684177351066
40000	X	90280000	105440000	0.4954925088264133
40000	6	1800000	18680000	0.4953446771805894
40000	6	23640000	40560000	0.4952184621950957
40000	18	4360000	11880000	0.4951463815500099
40000	16	57520000	65400000	0.4950801858948482
40000	10	7480000	20640000	0.49497246444223847
40000	8	29640000	44280000	0.4949690373569435
40000	2	182040000	206040000	0.4946333247913383
40000	6	29680000	46560000	0.49433799318968924
40000	6	77480000	94360000	0.4942485733410708
40000	8	53400000	67760000	0.49400695833189956
40000	4	125080000	143880000	0.49383381514164126
40000	4	116920000	135720000	0.4938064844819918
40000	16	4560000	12440000	0.4937737547165324
40000	16	53200000	61080000	0.49361941723291225
40000	14	50880000	59760000	0.49351168657609884
40000	14	30480000	39360000	0.49346039101690614
40000	14	68640000	77520000	0.49337907749033505
40000	X	43960000	63240000	0.4932090953974005
40000	8	6440000	20960000	0.49274902123304626
40000	10	58000000	71160000	0.49274457413745404
40000	8	121120000	135480000	0.4926382012160904
40000	4	6960000	25880000	0.49255185506425886
40000	18	38400000	45920000	0.492175975035654
40000	2	200040000	224040000	0.49208649476011307
40000	6	43840000	62440000	0.49171875310161206
40000	6	87320000	104200000	0.49158705771868955
40000	6	41920000	60520000	0.4915433770258379
40000	4	113080000	131880000	0.49153078311176746
40000	14	42240000	51120000	0.4914191264898406
40000	10	52960000	66120000	0.4914013728600415
40000	2	202200000	226200000	0.49118849999199554
40000	2	135240000	159240000	0.49113599576023875
40000	X	134000000	149160000	0.4910912283815317
40000	6	147800000	164680000	0.4906849001171338
40000	6	85640000	102520000	0.49039985724499074
40000	16	32200000	51000000	0.490349084781609
40000	6	84200000	101080000	0.49028435678983096
40000	2	182520000	206520000	0.490219054547071
40000	4	32280000	53120000	0.4901309446526157
40000	20	1480000	7680000	0.49007562802633403
40000	10	7000000	20160000	0.49000515213305906
40000	2	111200000	135240000	0.489970736360906
40000	14	95760000	104640000	0.48974087505405134
40000	X	103320000	118520000	0.4895170726553069
40000	2	199320000	223320000	0.4895056977480132
40000	4	57120000	75960000	0.4894403703550739
40000	4	61960000	80760000	0.48925239412716365
40000	10	87040000	100200000	0.48875058360292334
40000	16	5040000	12920000	0.48873886264965877
40000	4	63160000	81960000	0.48854857380515887
40000	6	23400000	40320000	0.4885397414409997
40000	6	85880000	102760000	0.48824128706122055
40000	2	24000000	48240000	0.48803978325679087
40000	2	104680000	128960000	0.4879210671129444
40000	X	136960000	152040000	0.48788734626909475
40000	6	135080000	151960000	0.4877941719802687
40000	2	173640000	197640000	0.4877207205007936
40000	6	87080000	103960000	0.4876664513154558
40000	6	104840000	121720000	0.4876234917170359
40000	12	13920000	27240000	0.48755327961177714
40000	6	102200000	119080000	0.4870964671010533
40000	2	196440000	220440000	0.48679319637396795
40000	4	70360000	89160000	0.4865756658668547
40000	14	57120000	66000000	0.4862295172110014
40000	16	57040000	64920000	0.4861404505333213
40000	8	123040000	137400000	0.48611171587496965
40000	20	43480000	49680000	0.48580977942513154
40000	2	7200000	31200000	0.4855512197487177
40000	6	67160000	84040000	0.4855109821871324
40000	12	114520000	127840000	0.4853324601179294
40000	14	80400000	89280000	0.48530932009163835
40000	12	78280000	91600000	0.4851611121626496
40000	2	187560000	211560000	0.48472681250264754
40000	2	85440000	111200000	0.48427632671250936
40000	4	99400000	118200000	0.4839121280997108
40000	2	181800000	205800000	0.48359807120464593
40000	X	15000000	30080000	0.48358863423539633
40000	12	60280000	73600000	0.4835839963300918
40000	6	76280000	93160000	0.4834466671068631
40000	6	88040000	104920000	0.4833210911863451
40000	8	79560000	93960000	0.48292750474824614
40000	2	107320000	131640000	0.4825511371143996
40000	4	130840000	149640000	0.4824916923190874
40000	4	146200000	165000000	0.4823448632797556
40000	18	21120000	28640000	0.48224569378296045
