Resolution	ChrNr	Sample1	Sample2	Q
40000	14	A549_BR2	LNCap_BR1	0.2855544005645789
40000	14	HFFc6_BR1	H1-hESC_BR2	0.5855606828072658
40000	14	HFFc6_BR1	A549_BR1	0.7474347344289175
40000	14	HFFc6_BR1	HFFc6_BR2	0.8523393770677237
40000	14	HFFc6_BR1	HFFc6_BR3	0.923617490871399
40000	14	HFFc6_BR1	LNCap_BR2	0.34691009175227616
40000	14	HFFc6_BR1	LNCap_BR1	0.41792519149958285
40000	14	H1-hESC_BR2	A549_BR1	0.2798934102667025
40000	14	H1-hESC_BR2	HFFc6_BR2	0.6724755156618398
40000	14	H1-hESC_BR2	HFFc6_BR3	0.5002168865178858
40000	14	H1-hESC_BR2	LNCap_BR2	0.4656811816864949
40000	14	H1-hESC_BR2	LNCap_BR1	0.4542756252254653
40000	14	A549_BR1	HFFc6_BR2	0.7236716553342424
40000	14	A549_BR1	HFFc6_BR3	0.6897451272852473
40000	14	A549_BR1	LNCap_BR2	0.367035382072139
40000	14	A549_BR1	LNCap_BR1	0.33290814253495044
40000	14	HFFc6_BR2	HFFc6_BR3	0.8332541842733897
40000	14	HFFc6_BR2	LNCap_BR2	0.19267275512273022
40000	14	HFFc6_BR2	LNCap_BR1	0.22665356138772602
40000	14	HFFc6_BR3	LNCap_BR2	0.28761369447697327
40000	14	HFFc6_BR3	LNCap_BR1	0.44190597358376404
40000	14	LNCap_BR2	LNCap_BR1	0.9394181111699784
40000	16	G401_BR2	G401_BR1	0.9981870189985745
40000	16	G401_BR2	H1-hESC_BR1	0.6917646817034021
40000	16	G401_BR2	A549_BR2	0.9458499676866913
40000	16	G401_BR2	HFFc6_BR1	0.817323817937572
40000	16	G401_BR2	H1-hESC_BR2	0.746035915075484
40000	16	G401_BR2	A549_BR1	0.9590223001185398
40000	16	G401_BR2	HFFc6_BR2	0.8840826508638584
40000	16	G401_BR2	HFFc6_BR3	0.8950457825124789
40000	16	G401_BR2	LNCap_BR2	0.7818867778648405
40000	16	G401_BR2	LNCap_BR1	0.6012326506799648
40000	16	G401_BR1	H1-hESC_BR1	0.6643002411367468
40000	16	G401_BR1	A549_BR2	0.9532403915237746
40000	16	G401_BR1	HFFc6_BR1	0.7939202950081736
40000	16	G401_BR1	H1-hESC_BR2	0.7212208209082447
40000	16	G401_BR1	A549_BR1	0.9636649924088134
40000	16	G401_BR1	HFFc6_BR2	0.881790796499056
40000	16	G401_BR1	HFFc6_BR3	0.8938299155344795
40000	16	G401_BR1	LNCap_BR2	0.7930481522909298
40000	16	G401_BR1	LNCap_BR1	0.620723852649186
40000	16	H1-hESC_BR1	A549_BR2	0.549235546473575
40000	16	H1-hESC_BR1	HFFc6_BR1	0.8999356993602261
40000	16	H1-hESC_BR1	H1-hESC_BR2	0.991249643989976
40000	16	H1-hESC_BR1	A549_BR1	0.554202233760871
40000	16	H1-hESC_BR1	HFFc6_BR2	0.671501273862378
40000	16	H1-hESC_BR1	HFFc6_BR3	0.6972185525124159
40000	16	H1-hESC_BR1	LNCap_BR2	0.2726032606305204
40000	16	H1-hESC_BR1	LNCap_BR1	0.1350051721206388
40000	16	A549_BR2	HFFc6_BR1	0.6453859368400016
40000	16	A549_BR2	H1-hESC_BR2	0.6025118328171867
40000	16	A549_BR2	A549_BR1	0.9929231626353607
40000	16	A549_BR2	HFFc6_BR2	0.8885412321645384
40000	16	A549_BR2	HFFc6_BR3	0.8956629201926805
40000	16	A549_BR2	LNCap_BR2	0.9089577453207854
40000	16	A549_BR2	LNCap_BR1	0.790667758332403
40000	16	HFFc6_BR1	H1-hESC_BR2	0.9102503922847236
40000	16	HFFc6_BR1	A549_BR1	0.6649926303631618
40000	16	HFFc6_BR1	HFFc6_BR2	0.7283593824221685
40000	16	HFFc6_BR1	HFFc6_BR3	0.7416455765426281
40000	16	HFFc6_BR1	LNCap_BR2	0.39665275273477163
40000	16	HFFc6_BR1	LNCap_BR1	0.1646149045700509
40000	16	H1-hESC_BR2	A549_BR1	0.6111731299187616
40000	16	H1-hESC_BR2	HFFc6_BR2	0.7057490878660512
40000	16	H1-hESC_BR2	HFFc6_BR3	0.7340426383812534
40000	16	H1-hESC_BR2	LNCap_BR2	0.3230586443343622
40000	16	H1-hESC_BR2	LNCap_BR1	0.18249638273608426
40000	16	A549_BR1	HFFc6_BR2	0.8957471429713986
40000	16	A549_BR1	HFFc6_BR3	0.8915294459976855
40000	16	A549_BR1	LNCap_BR2	0.907882878055169
40000	16	A549_BR1	LNCap_BR1	0.7700400891964928
40000	16	HFFc6_BR2	HFFc6_BR3	0.9711069481117992
40000	16	HFFc6_BR2	LNCap_BR2	0.7742185063562783
