Resolution	ChrNr	Sample1	Sample2	Q
40000	8	A549_BR2	HFFc6_BR3	0.32929646870247553
40000	8	G401_BR2	HFFc6_BR1	0.6593945367491579
40000	8	G401_BR2	H1-hESC_BR2	0.6503997056206895
40000	8	G401_BR2	H1-hESC_BR1	0.6822702944617266
40000	8	G401_BR2	LNCap_BR2	0.1305868565155415
40000	8	G401_BR2	G401_BR1	0.9888519116903316
40000	8	G401_BR2	LNCap_BR1	0.32810388452526484
40000	8	G401_BR2	A549_BR1	0.6468060118822707
40000	8	G401_BR2	HFFc6_BR3	0.7658191207080983
40000	8	HFFc6_BR1	H1-hESC_BR2	0.5575606530549866
40000	8	HFFc6_BR1	H1-hESC_BR1	0.561976630717307
40000	8	HFFc6_BR1	LNCap_BR2	0.022249010918728537
40000	8	HFFc6_BR1	G401_BR1	0.6353567972161848
40000	8	HFFc6_BR1	LNCap_BR1	0.13703204129902463
40000	8	HFFc6_BR1	A549_BR1	0.37427261569266135
40000	8	HFFc6_BR1	HFFc6_BR3	0.8367962939413967
40000	8	H1-hESC_BR2	H1-hESC_BR1	0.9612492358440394
40000	8	H1-hESC_BR2	LNCap_BR2	0.19504816193149244
40000	8	H1-hESC_BR2	G401_BR1	0.6159829348704449
40000	8	H1-hESC_BR2	LNCap_BR1	0.3664957979304299
40000	8	H1-hESC_BR2	A549_BR1	0.5395084799352553
40000	8	H1-hESC_BR2	HFFc6_BR3	0.6340347090219852
40000	8	H1-hESC_BR1	LNCap_BR2	0.15649727180645887
40000	8	H1-hESC_BR1	G401_BR1	0.6508026180188815
40000	8	H1-hESC_BR1	LNCap_BR1	0.33095323234946367
40000	8	H1-hESC_BR1	A549_BR1	0.6039454376091481
40000	8	H1-hESC_BR1	HFFc6_BR3	0.5724245392021923
40000	8	LNCap_BR2	G401_BR1	0.05319172304189337
40000	8	LNCap_BR2	LNCap_BR1	0.9354765423044897
40000	8	LNCap_BR2	A549_BR1	0.19032138884010324
40000	8	LNCap_BR2	HFFc6_BR3	0.13159197951916446
40000	8	G401_BR1	LNCap_BR1	0.247418438090856
40000	8	G401_BR1	A549_BR1	0.6802398591730049
40000	8	G401_BR1	HFFc6_BR3	0.7276148535236578
40000	8	LNCap_BR1	A549_BR1	0.28247354774960026
40000	8	LNCap_BR1	HFFc6_BR3	0.2945880853277113
40000	8	A549_BR1	HFFc6_BR3	0.30436313972914053
40000	10	HFFc6_BR2	A549_BR2	0.4196120805015846
40000	10	HFFc6_BR2	G401_BR2	0.6999809834615797
40000	10	HFFc6_BR2	HFFc6_BR1	0.6952261433245677
40000	10	HFFc6_BR2	H1-hESC_BR2	0.6623093085945984
40000	10	HFFc6_BR2	H1-hESC_BR1	0.6765218732955564
40000	10	HFFc6_BR2	LNCap_BR2	0.14985829566525874
40000	10	HFFc6_BR2	G401_BR1	0.6913072277497647
40000	10	HFFc6_BR2	LNCap_BR1	0.18331266117245848
40000	10	HFFc6_BR2	A549_BR1	0.45593529040108355
40000	10	HFFc6_BR2	HFFc6_BR3	0.8417257642943767
40000	10	A549_BR2	G401_BR2	0.7369500513622437
40000	10	A549_BR2	HFFc6_BR1	-0.10442921165034103
40000	10	A549_BR2	H1-hESC_BR2	0.3049646166816705
40000	10	A549_BR2	H1-hESC_BR1	0.44729749438991245
40000	10	A549_BR2	LNCap_BR2	0.503025919519859
40000	10	A549_BR2	G401_BR1	0.7540145347851156
40000	10	A549_BR2	LNCap_BR1	0.5564732787178065
40000	10	A549_BR2	A549_BR1	0.991032074808662
40000	10	A549_BR2	HFFc6_BR3	0.35562707084823303
40000	10	G401_BR2	HFFc6_BR1	0.3142967711029199
40000	10	G401_BR2	H1-hESC_BR2	0.4801782670055349
40000	10	G401_BR2	H1-hESC_BR1	0.5695934862294371
40000	10	G401_BR2	LNCap_BR2	0.5238326475756842
40000	10	G401_BR2	G401_BR1	0.9885813255186032
40000	10	G401_BR2	LNCap_BR1	0.5754666629725902
40000	10	G401_BR2	A549_BR1	0.7381184398313576
40000	10	G401_BR2	HFFc6_BR3	0.6560597246340131
40000	10	HFFc6_BR1	H1-hESC_BR2	0.5468881134486262
